"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"May 30, 01:00 pm",33,2.8,103,940,944,180,20,63.4236,234.563,0.12779,26.0397,32.6186,30,54.2272,8.44965,7.80806
"May 30, 02:00 pm",33,3,100,910,828,180,20,53.0818,252.518,0.123328,26.5295,32.8629,30,50.6608,9.47387,6.72039
"May 30, 03:00 pm",32,3,99,851,666,180,20,41.7925,264.636,0.107251,27.15,33.1245,30,45.7059,10.6049,5.1823
"May 30, 04:00 pm",31,2.9,90,763,475,180,20,30.2829,274.336,0.0743269,27.6522,33.1756,30,40.2054,11.0564,3.32502
"May 30, 05:00 pm",29,2.4,114,337,223,180,20,18.9154,283.157,0.0291365,27.7045,32.6911,30,33.172,10.32,1.30726
"May 30, 06:00 pm",25,2.2,48,186,73,180,20,7.99256,291.952,0.00473718,26.7741,31.3962,30,25.9024,8.17453,0.286195
"May 30, 07:00 pm",23,2.8,0,0,0,0,0,-1.85687,301.328,0,0,0,0,0,0,0
"May 30, 08:00 pm",22,3.1,0,0,0,0,0,-11.1174,311.803,0,0,0,0,0,0,0
"May 30, 09:00 pm",20,3.2,0,0,0,0,0,-18.8666,323.809,0,0,0,0,0,0,0
"May 30, 10:00 pm",20,3.1,0,0,0,0,0,-24.5207,337.556,0,0,0,0,0,0,0
"May 30, 11:00 pm",19,2.9,0,0,0,0,0,-27.4784,352.765,0,0,0,0,0,0,0
"May 31, 12:00 am",18,2.4,0,0,0,0,0,-27.3421,8.52535,0,0,0,0,0,0,0
"May 31, 01:00 am",17,1.9,0,0,0,0,0,-24.1315,23.6341,0,0,0,0,0,0,0
"May 31, 02:00 am",17,1.7,0,0,0,0,0,-18.2722,37.2304,0,0,0,0,0,0,0
"May 31, 03:00 am",16,1.5,0,0,0,0,0,-10.3708,49.087,0,0,0,0,0,0,0
"May 31, 04:00 am",17,1.4,0,0,0,0,0,-1.00345,59.4411,0,0,0,0,0,0,0
"May 31, 05:00 am",20,1.6,38,493,113,180,20,8.90793,68.7359,0.0048459,27.3039,31.8948,30,21.0499,7.66879,0.242361
"May 31, 06:00 am",24,1.9,61,721,306,180,20,19.886,77.4925,0.0393855,28.4281,33.4907,30,29.9293,10.6734,1.60078
"May 31, 07:00 am",27,2,78,827,507,180,20,31.2809,86.3287,0.0833886,27.9295,33.5137,30,38.6876,11.5592,3.5802
"May 31, 08:00 am",30,2.1,92,883,692,180,20,42.7954,96.1285,0.108985,27.0086,33.0369,30,46.8272,10.3472,5.40705
"May 31, 09:00 am",31,2.1,102,917,845,180,20,54.0555,108.521,0.119218,26.3084,32.6753,30,52.2638,8.96417,6.87008
"May 31, 10:00 am",33,2.3,110,935,952,180,20,64.2827,127.184,0.116829,25.728,32.3233,30,56.466,7.65374,7.88476
"May 31, 11:00 am",34,2.7,108,951,1009,180,20,71.305,159.676,0.121435,25.6121,32.3221,30,57.2604,7.45479,8.40504
"May 31, 12:00 pm",34,3,402,33,433,180,20,70.9652,203.6,0.0681936,27.2488,32.7646,30,42.9258,10.286,3.28388
"May 31, 01:00 pm",34,3.1,461,107,557,180,20,63.5512,234.723,0.0866657,27.0963,32.8539,30,45.3357,10.1369,4.26777
"May 31, 02:00 pm",33,2.9,403,122,501,180,20,53.1953,252.671,0.0809605,27.2839,32.9392,30,43.5457,10.5386,3.85212
"May 31, 03:00 pm",32,2.7,209,610,617,180,20,41.9003,264.767,0.0990166,27.1544,33.0375,30,45.4068,10.5319,4.79514
"May 31, 04:00 pm",31,2.8,224,203,327,180,20,30.3905,274.45,0.053102,27.7202,32.9976,30,37.5731,11.2911,2.36097
"May 31, 05:00 pm",19,2,111,10,115,180,20,19.0046,283.235,0.0211652,28.8697,33.6872,30,21.6524,13.0079,0.826879
